id_conferma,compratore,venditore,qta,prezzo_acq,articolo,n_conf,data_conf,prezzo_vend,luogo_consegna,condizioni_pag,note,carico,arrivo,emailv,emailc,condizioni_pag_venditore
575,1,284,75000,0.3350,38,"460","10/12/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
576,93,330,2700,11.5500,150,"461","10/17/18 00:00:00",12.7000,"Via V.Veneto 1M- Ripalta Cremasca 26010 - Cremona",1,"organic turkey breast frozen",0,1,0,0,
1148,586,314,2500,2.9100,45,"959","02/23/21 00:00:00",3.0600,"WIESBADEN, GERMANY",1,,0,1,0,0,1
1151,492,148,900,1.8300,59,"962","02/23/21 00:00:00",2.0000,"HOLLAND",1,"ORGANIC FCMP LAKTOSE-FREE.",0,1,0,0,1
1152,465,249,25000,0.3750,38,"963","02/24/21 00:00:00",0.3850,"caseificio valchero",3,"SK origin, delivery WEDNESDAY AFTERNOON 12,00 - 18,00",0,1,0,0,1
1155,635,12,25000,0.4800,37,"965","03/02/21 00:00:00",0.5500,"STARO-SELO - 5671, LOVECH REGION, BULGARIA",3,"organic hungarian raw milk, hours for the unloading 8.00 am - 5,30 pm
invoicing with the AVERAGE WEIGHT.",0,1,0,0,1
1156,57,148,1000,1.2000,213,"966","03/04/21 00:00:00",1.4300,"CERTOSA- ITALY",16,,0,1,0,0,1
1158,534,251,1000,3.3300,45,"968","03/09/21 00:00:00",3.5900,"MONACO GERMANY",15,,0,1,0,0,1
1157,68,148,25000,1.9200,20,"967","03/08/21 00:00:00",1.9500,"CASTIGLIONE DELLE STIVIERE",1,"delivery 16th March in the afternoon, origin: ES 15,008282 | SO .
PRICE 4,80 €/kg for 100% fat , payment in advance for 18,000 €uro",0,1,0,0,1
1164,37,314,5000,3.0000,45,"973","03/19/21 00:00:00",3.1000,"PADOVA, ITALIE",2,,0,1,0,0,1
770,1,350,25000,0.4900,8,"637","09/19/19 00:00:00",0.5100,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",2,,1,0,0,0,
771,1,350,50000,0.4950,8,"638","09/19/19 00:00:00",0.5100,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
772,1,284,125000,0.3600,193,"639","09/20/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
774,61,33,15000,0.5500,37,"641","09/26/19 00:00:00",0.6150,"Via E. Fermi, 79 - 26041 - Casalmaggiore (CR)",1,"Latte Crudo vaccino biologico italiano",1,0,0,0,
773,564,325,9000,0.8500,21,"640","09/24/19 00:00:00",0.9000,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
775,1,284,125000,0.3600,193,"642","09/26/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
777,1,350,25000,0.5000,8,"644","10/01/19 00:00:00",0.5100,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
776,1,265,325000,0.4500,8,"643","09/27/19 00:00:00",0.4750,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
577,1,284,75000,0.3350,38,"462","10/18/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,
570,576,325,5000,0.8200,21,"457","10/09/18 00:00:00",0.8700,"Via Roma 32 – 28060 Castellazzo Novarese (NO)",14,"Latte di capra fresco nazionale. Il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri.",0,1,0,0,
578,513,14,500,4.8000,46,"463","10/24/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
579,1,284,75000,0.3350,38,"464","10/26/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
580,513,14,100,4.8000,46,"465","10/26/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
581,80,330,4500,11.5500,150,"466","10/29/18 00:00:00",12.8500,"via S.Giovanni 16/A - 46020 San Giovanni del Dosso - Mantova",1,"organic turkey breast frozen - packaging: in bags and boxes E2 as already delivered
delivery dates must be finally agreed, they are just an indication",0,1,0,0,
582,1,284,50000,0.3500,38,"467","11/02/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
583,513,14,200,4.8000,46,"468","11/02/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
778,162,26,2000,5.0550,33,"645","10/01/19 00:00:00",5.2850,"DOSSOBUONO, VR- ITALY",2,,0,1,0,0,
779,1,284,125000,0.3600,193,"646","10/02/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
780,513,14,150,4.8000,46,"647","10/03/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
781,564,289,3000,0.8500,21,"648","10/03/19 00:00:00",0.9000,"zona Cuneo (CN)",1,"Latte di capra fresco nazionale. Prezzo fco partenza + trasporto da aggiungere pari a
350 €. Consegna a Casalino (NO). Orario di consegna 11,30.",1,0,0,0,
782,1,284,25000,0.3600,193,"649","10/07/19 00:00:00",0.3700,"friburgo",1,,1,0,0,0,
783,513,14,1400,4.8000,46,"650","10/09/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
784,1,284,125000,0.3600,193,"651","10/10/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
787,1,77,10000,0.5300,37,"653","10/14/19 00:00:00",0.5800,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",2,"Latte crudo biologico vaccino. Carico dalle ore 08,00. Fatturazione con media delle pesate.",1,0,0,0,
587,1,265,25000,0.4000,38,"470","11/05/18 00:00:00",0.4100,"A-5252 Aspach Wildenauerstraße 11",14,"Conventional Raw Milk - base 3,7% - fat correction 4 cent. Latte crudo base 3,7%, correzione grasso 4 cent.",1,0,0,0,
588,583,314,3000,2.5000,45,"471","11/07/18 00:00:00",2.6000,"Veldhuisweg 9, 8362 VB  Nederland (ov.) THE NETHERLANDS",1,,0,1,0,0,
589,513,14,300,4.8000,46,"472","11/07/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
590,1,284,50000,0.3500,38,"473","11/08/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
591,71,314,24000,2.4500,45,"474","11/09/18 00:00:00",2.5000,"ALBAREDO D'ADIGE ,VR- ITALIE",1,,0,1,0,0,
593,513,14,300,4.8000,46,"476","11/16/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
595,76,251,1600,4.3000,111,"477","11/16/18 00:00:00",4.8000,"DAVERIO, ITALY",1,,0,1,0,0,
596,1,284,50000,0.3500,38,"478","11/16/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
592,452,26,6000,5.6500,33,"475","11/12/18 00:00:00",5.7500,"via circonvallazione ovest 25- CATSELFRANCO VENETO/TV, ITALY
castelfranco veneto tv",1,,0,1,0,0,
597,564,325,3370,0.8200,21,"479","11/19/18 00:00:00",0.8700,"Via dell'Industria, 26 - Località Orfengo - 28060 CASALINO (No)",14,"Latte di capra fresco nazionale. Il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri.",0,1,0,0,
598,512,26,2000,5.7000,33,"480","11/20/18 00:00:00",5.9700,"VIDOR, ITALY",3,,0,1,0,0,
599,450,26,12600,7.4800,70,"481","11/21/18 00:00:00",7.6800,"FORLI' - CHEF SERVICE - ITALY",2,"ORGANIC LIQUID BUTTEROIL IN IBC - HEATEAD containers.
12-14 IBC / per Year with deliveries of  2 IBC per time every 1,5-2 months approx. for all 2O19  ( with option to switch to Organic Butter 82% in Blocs in case of any problems ).  INDICATIVE QUANTITY .",0,1,0,0,
600,513,14,700,4.8000,46,"482","11/22/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
601,37,323,750,4.6000,59,"483","11/22/18 00:00:00",5.0000,"PADOVA , ITALIEN",2,,0,1,0,0,
602,1,284,50000,0.3500,38,"484","11/23/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
604,513,14,200,4.8000,46,"486","11/30/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
605,1,284,50000,0.3500,38,"487","11/30/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
607,513,14,100,4.8000,46,"489","12/06/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
1160,564,325,25000,0.8300,21,"970","03/16/21 00:00:00",0.9300,"san vittore olona",13,"latte di capra nazionale, prezzo espresso €/litro, + costo di trasporto di 150 €uro, orario di scarico 8,30-9,00",1,0,0,0,14
1159,149,251,4000,3.1500,45,"969","03/12/21 00:00:00",3.2500,"PONTE  SAN  MARCO, BS- ITALIE",2,"Palletts da 1.OOO kg.",0,1,0,0,1
1163,76,367,500,4.6500,107,"972","03/18/21 00:00:00",5.2500,"DAVERIO",1,"MOZZARELLA SENZA LATTOSIO ''NOBILI''.",0,1,0,0,14
4,1,231,225,3.3000,138,"1","10/28/14 00:00:00",3.8000,"FIORENZUOLA D'ARDA (PC)",3," 225 KG  (9 SACCHI DA 25 KG).  DATA DI CONSEGNA INDICATIVA PER IL NS.SISTEMA  -  IL FORNITORE  CI SARA' PRECISO.",1,0,0,0,
789,1,350,50000,0.4950,8,"655","10/15/19 00:00:00",0.5100,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
788,576,349,3500,0.9000,21,"654","10/15/19 00:00:00",0.9500,"Castellazzo Bormida (AL)",1,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro franco partenza. Fatturazione in Litri. Prezzo trasporto: 200 € da aggiungere.",1,0,0,0,
790,76,251,1000,4.2400,192,"656","10/16/19 00:00:00",4.5600,"DAVERIO - ITALY",1,,0,1,0,0,
793,1,265,25000,0.4600,8,"659","10/23/19 00:00:00",0.4900,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",14,,1,0,0,0,
792,576,349,4000,0.9000,21,"658","10/21/19 00:00:00",0.9500,"Castellazzo Bormida (AL)",1,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro franco partenza. Fatturazione in Litri. Prezzo trasporto: 200 € da aggiungere.",1,0,0,0,
798,563,323,750,4.6000,59,"664","10/30/19 00:00:00",5.2000,"VALSAMOGGIA - BO, ITALY",13,,0,1,0,0,
796,576,349,4000,0.9000,21,"662","10/24/19 00:00:00",0.9500,"Castellazzo Bormida (AL)",1,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro franco partenza. Fatturazione in Litri. Prezzo trasporto: 200 € da aggiungere.",1,0,0,0,
797,1,284,125000,0.3600,193,"663","10/24/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
791,1,284,125000,0.3600,193,"657","10/16/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
794,452,26,6000,5.0250,33,"660","10/23/19 00:00:00",5.1700,"CASTELFRANCO VENETO, ITALY",13,,0,1,0,0,
801,1,284,125000,0.3600,193,"666","10/31/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
800,105,353,15000,0.8896,21,"665","10/30/19 00:00:00",1.0800,"Via Guart di Luincis, 75/B - 33025 OVARO (UD)",3,"Latte crudo di capra. Prezzo soggetto a variazioni in base a somma graso proteine e kg effettivamente caricati.",0,1,0,0,
802,149,323,750,4.6000,59,"667","11/05/19 00:00:00",5.2000,"PONTE SAN MARCO, BS- ITALY",2,,0,1,0,0,
803,149,314,2500,2.8800,45,"668","11/05/19 00:00:00",3.1800,"PONTE SAN MARCO, BS- ITALIE",2,,0,1,0,0,
804,564,325,1800,0.8500,21,"669","11/07/19 00:00:00",0.9000,"San Vittore Olona",14,"Latte di capra nazionale - 1800 litri circa - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
805,1,33,18000,0.5500,37,"670","11/07/19 00:00:00",0.5800,"Via E. Fermi, 79 - 26041 - Casalmaggiore (CR)",1,,1,0,0,0,
608,1,284,50000,0.3500,38,"490","12/06/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
606,564,289,8000,0.8500,21,"488","12/05/18 00:00:00",0.9000,"Scarnafigi (CN)",1,"Latte di capra fresco nazionale. Prezzo fco partenza + trasporto da aggiungere pari a 350 €.",1,0,0,0,
610,149,251,750,5.0500,59,"491","12/10/18 00:00:00",5.2800,"PONTE SAN MARCO - BS, ITALY",1,,0,1,0,0,
611,512,26,8000,5.6800,33,"492","12/10/18 00:00:00",5.9800,"VIDOR-TV, ITALY",3,,0,1,0,0,
612,37,314,2000,2.7600,45,"493","12/11/18 00:00:00",2.9600,"PADOVA, ITALIE",2,,0,1,0,0,
613,563,323,750,4.6000,59,"494","12/11/18 00:00:00",5.0000,"VALSAMOGGIA - BO, ITALY",13,,0,1,0,0,
618,1,284,50000,0.3500,193,"497","12/17/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
617,513,14,100,4.8000,46,"496","12/14/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
1146,439,12,25000,0.0000,37,"957","02/22/21 00:00:00",0.3500,"REGGIO EMILIA",14,,0,1,0,0,1
620,513,14,1500,4.8000,46,"499","12/20/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
619,1,265,325000,0.4100,8,"498","12/19/18 00:00:00",0.4400,"A-5252 Aspach Wildenauerstraße 11",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
621,1,284,50000,0.3500,193,"500","12/20/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
622,162,26,5000,5.5100,33,"501","12/21/18 00:00:00",5.5800,"DOSSOBUONO, VR- ITALY",1,,0,1,0,0,
624,1,284,75000,0.3500,193,"502","12/27/18 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
627,80,13,750,8.0800,189,"504","01/02/19 00:00:00",8.8800,"SAN GIOVANNI DEL DOSSO",13,"SOTTOFESA BOVINA BIO PAD, CONGELATA - BOVINO ADULTO >24 MESI",0,1,0,0,
628,80,13,750,11.8800,188,"505","01/02/19 00:00:00",12.9800,"SAN GIOVANNI DEL DOSSO",13,"FESA BOVINA BIO PAD CONGELATA - VITELLONE <24 MESI",0,1,0,0,
961,1,13,20000,0.5500,37,"805","06/05/20 00:00:00",0.5700,"Via Torlino 40 - 26020 Palazzo Pignano",2,"carico in mattinada dalle ore 6,00",1,0,0,0,13
962,77,9,22000,3.0900,17,"806","06/09/20 00:00:00",3.1300,"ZANE' - VI,  ITALY",2,,0,0,0,0,1
963,465,9,25000,0.3600,38,"807","06/09/20 00:00:00",0.3800,"TAGLIATA D'ANTOGNANO 4 - RUSTIGAZZO 29018 LUGAGNANO VAL D'ARDA PC - ITALY",3,"SK ORIGIN OF RAW MILK",0,1,0,0,1
964,564,325,12000,0.8300,21,"808","06/11/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, prezzo espressoo €/LITRO fco partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30, QUANTITA' TRA 5,000 - 6,000 LITRI A CONSEGNA da confermare il giorno prima",0,1,0,0,14
965,576,349,3000,0.8000,21,"809","06/15/20 00:00:00",0.9000,"Via Isola Grande 201 Castellazzo Bormida -AL",13,"LATTE DI CAPRA NAZIONALE FRESCO - PREZZO DA INTENDERSI €/LITRO - CARICO GIOVEDI' MATTINA DOPO LE ORE 7,00",1,0,0,0,1
967,624,251,400,4.8000,192,"811","06/24/20 00:00:00",5.8000,"VIA TANARO 19/28 20015 PARABIAGO MILANO",2,"indicative delivery date, data di consegna indicativa",0,1,0,0,1
968,623,251,300,11.6000,205,"812","06/29/20 00:00:00",12.6000,"FIRENZUOLA, FI - ITALY",2,,0,1,0,0,1
969,37,314,2500,2.6800,45,"813","06/30/20 00:00:00",3.0500,"PADOVA, ITALIE",2,,0,1,0,0,1
959,477,281,25000,1.0300,22,"803","06/04/20 00:00:00",1.0600,"ROCCASTRADA, GR- ITALY",3,"Fresh RAW  MILK. DELIVERY : Via Della Tana, 29/33
 Roccastrada, 58036 GR (IT)",0,1,0,0,3
960,477,281,25000,1.0400,22,"804","06/04/20 00:00:00",1.0700,"ROCCASTRADA, GR- ITALY",3,"Fresh RAW MILK . DELIVERY : Via Della Tana, 29/33
 Roccastrada, 58036 GR (IT)",0,1,0,0,3
966,1,265,325000,0.4600,8,"810","06/15/20 00:00:00",0.4850,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",2,"Organic Pasteurized Milk 3,5% - invoicing with average values latte Bio Pastorizzato al 3,5% - fatturazione con media valori",1,0,0,0,14
970,465,249,25000,0.3450,38,"814","07/01/20 00:00:00",0.3500,"29018 Lugagnano Val D'arda PC",3,"HU ORIGIN MILK",0,1,0,0,1
973,68,344,25000,1.6300,20,"817","07/09/20 00:00:00",1.6500,"CASTIGLIONE DELLE STIVIERE",1,,0,1,0,0,1
971,450,26,3000,7.3800,70,"815","07/02/20 00:00:00",7.6000,"CHEF SERVICE, FORLI' - ITALY",2,"ORGANIC LIQUID BUTTEROIL in 500 kg container.",0,1,0,0,1
972,564,325,10000,0.8300,21,"816","07/07/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, prezzo espressoo €/LITRO fco partenza + COSTO DI
TRASPORTO 150 €URO, orario di scarico 8,00 -8,30, 
in attesa di conferma per data 25/08",0,1,0,0,14
974,149,272,48000,0.9600,112,"818","07/13/20 00:00:00",0.9850,"PONTE SAN MARCO,  BS- ITALY",2,"LACTOSE IN BIG BAGS,  '' ALPI ''",0,1,0,0,1
795,564,325,9000,0.8500,21,"661","10/23/19 00:00:00",0.9000,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
806,1,284,125000,0.3600,193,"671","11/08/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
807,162,26,1000,5.1500,33,"672","11/08/19 00:00:00",5.4500,"DOSSOBUONO, VR -  ITALY",2,,0,1,0,0,
831,563,323,750,4.6000,59,"694","12/14/19 00:00:00",5.2000,"VALSAMOGGIA - BO, ITALY",13,,0,1,0,0,
808,450,26,2700,7.3800,70,"673","11/12/19 00:00:00",7.6000,"CHEF SERVICE  FORLì,  ITALY",2,"  3  IBC  ORGANIC LIQUID AMF.",0,1,0,0,
809,105,353,15000,0.9240,21,"674","11/13/19 00:00:00",1.1140,"Via Guart di Luincis, 75/B 33025 OVARO (UD)",2,"Latte crudo di capra. Prezzo soggetto a variazioni in base a somma
graso proteine e kg effettivamente caricati.",0,1,0,0,
811,1,33,18000,0.5500,37,"676","11/15/19 00:00:00",0.5800,"Via E. Fermi, 79 - 26041 - Casalmaggiore (CR)",1,,1,0,0,0,
812,1,284,125000,0.3600,193,"677","11/15/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
813,513,14,120,4.8000,46,"678","11/20/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
814,1,33,18000,0.5500,37,"679","11/20/19 00:00:00",0.5800,"Via E. Fermi, 79 - 26041 - Casalmaggiore (CR)",1,,1,0,0,0,
815,71,314,192000,2.8400,45,"680","11/22/19 00:00:00",2.9800,"ALBAREDO, VR- ITALIE",13,"ORGANIC SMP in BB1B.",0,1,0,0,
816,1,284,125000,0.3600,193,"681","11/22/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
817,1,33,18000,0.5500,37,"682","11/28/19 00:00:00",0.5800,"Via E. Fermi, 79 - 26041 - Casalmaggiore (CR)",1,,1,0,0,0,
820,32,350,31575,4.2000,33,"684","11/29/19 00:00:00",4.2700,"TASSULLO - TN, ITALY",2,,0,1,0,0,
821,513,14,1500,4.8000,46,"685","12/02/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
822,1,350,25000,0.5100,8,"686","12/04/19 00:00:00",0.5300,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
819,1,284,125000,0.3600,193,"683","11/28/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
823,162,26,4000,4.9800,33,"687","12/05/19 00:00:00",5.1600,"PALUANI in Dossobuono / or at NOVELLINI - NORTH ITALY",2,,0,1,0,0,
824,1,284,125000,0.3600,193,"688","12/06/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
825,37,314,2500,2.9300,45,"689","12/09/19 00:00:00",3.1000,"PADOVA, ITALIE",2,,0,1,0,0,
826,513,14,100,4.8000,46,"690","12/10/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
828,450,26,2700,7.3800,70,"691","12/10/19 00:00:00",7.6000,"CHEF SERVICE , FORLI'- ITALY",2," ORGANIC LIQUID BUTTEROIL.",0,1,0,0,
829,1,284,125000,0.3600,193,"692","12/12/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
832,1,284,125000,0.3600,193,"695","12/20/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
810,71,314,72000,2.8200,45,"675","11/14/19 00:00:00",2.9000,"ALBAREDO, VR- ITALY",13,,0,1,0,0,
833,1,284,25000,0.3450,193,"696","12/20/19 00:00:00",0.3550,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
949,534,314,2000,2.6000,45,"797","05/20/20 00:00:00",2.8500,"MONACO DI BAVIERA, GERMANY",15,,0,0,0,0,1
951,616,360,4000,7.2000,93,"799","05/25/20 00:00:00",7.8000,"Via Omobono Cenini,19 - 23030 Chiuro (SO)",2,"quantity between 800 up to 1,000 kg per delivery - ORGANIC BEEF TOPSIDE PAD, completely cleaned, weight range 5kg + , a weight below 5 will be not accepted and then rejected",0,1,0,0,1
950,88,360,1800,7.2000,185,"798","05/22/20 00:00:00",7.8000,"SALUMIFICIO MOTTOLINI - Via Lozzoni 5 - 23020 Poggiridenti Piano (SO)",1,"individually vaccum packed -",0,1,0,0,1
838,1,284,25000,0.3670,193,"700","01/02/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
952,149,314,3750,2.5800,45,"800","05/26/20 00:00:00",2.9000,"PONTE SAN MARCO, BS - ITALIE",2,,0,1,0,0,1
975,37,323,1500,4.7000,59,"819","07/21/20 00:00:00",5.2500,"VIALE DELL'INDUSTRIA 72/1 - 35129 PADOVA (PD)",2,,0,1,0,0,1
830,1,265,25000,0.3550,204,"693","12/12/19 00:00:00",0.3650,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",2,"Pasteurized Milk 4%",1,0,0,0,
842,513,294,150,3.2000,183,"703","01/21/20 00:00:00",3.9500,"VIDIGULFO - PAVIA",2,,0,1,0,0,
953,465,249,25000,0.3500,38,"801","05/27/20 00:00:00",0.3700,"TAGLIATA D'ANTOGNANO 4 - RUSTIGAZZO 29018 LUGAGNANO VAL D'ARDA PC - ITALY",3,"latte SK origin, deivery TUESDAY AFTERNOON",0,1,0,0,1
845,452,26,24000,5.1900,33,"706","01/28/20 00:00:00",5.2800,"Via Circonvallazione Ovest, 25/27 Castelfranco Veneto (TV)- Italy",13,"PERIOD OF DELIVERY :  SEPTEMBER- OCTOBER -NOVEMBER 2O2O.",0,1,0,0,
958,465,9,25000,0.3500,38,"802","06/03/20 00:00:00",0.3700,"TAGLIATA D'ANTOGNANO 4 - RUSTIGAZZO 29018 LUGAGNANO VAL D'ARDA PC - ITALY",3,"SK ORIGIN RAW MILK",0,0,0,0,1
977,160,314,3750,2.7900,45,"821","07/28/20 00:00:00",3.1000,"ZENSON DI PIAVE, TV- ITALIE",1,,0,1,0,0,1
848,512,26,1000,5.5800,33,"709","01/29/20 00:00:00",5.9000,"VIDOR, ITALY",2,"Prezzi :
1.000 kg à consegna  5.90  €/kg fco arrivo Vidor
3.000 kg à consegna  5.73  €/kg fco arrivo Vidor
PAGAMENTO: RIBA 30 GG.NETTO DATA FATTURA.",0,1,0,0,
978,422,366,44,4.7500,206,"822","07/27/20 00:00:00",4.7500,"Fellern 14, A 4891 Pöndorf  AUSTRIA",15,,1,0,0,0,15
979,616,360,7000,7.2000,93,"823","07/29/20 00:00:00",7.8000,"via Omobono Cenini , 19 - 23030 Chiuro (SO)",2,"organic beef topside PAD - QUANTITY between 800 kg and 1,000 kg - completely cleaned, weight range 5,0 kg + , a weight below 5 will not be accepted and then rejected",0,1,0,0,1
980,37,314,3800,2.7900,45,"824","07/29/20 00:00:00",3.0800,"PADOVA, ITALIE",2,,0,1,0,0,1
985,477,281,25000,1.0400,22,"826","08/04/20 00:00:00",1.0700,"ROCCASTRADA, ITALY",3,"FRESH RAW MILK, PRICE €/LITER.",0,1,0,0,3
981,66,360,4500,7.2000,187,"825","07/30/20 00:00:00",7.8000,"Via dell'Industria, 6/8, 48017 Lavezzola RA",2,"THE SPECIFICATION OF THE CUT MUST BE RESPECTED, SO HEART OF THE TOPSIDE PAD, COMPLETELY CLEANED, WEIGHT RANGE -- 3,00 - 3,50 KG EACH, NOT LESS THAN 3 KGS",0,1,0,0,1
989,1,12,25000,0.4800,37,"829","08/06/20 00:00:00",0.5000,"ALIVAL SPA - Via Barsotto, 3, 55016 Porcari LU",2,"HU ORIGIN ORGANIC MILK, invoice with AVERAGE WEIGHT, hour of arrival to be finally definied but between 17 up to 18",0,1,0,0,1
999,465,249,25000,0.3850,38,"837","09/01/20 00:00:00",0.3950,"Tagliata Di Antognano 4 - Rustigazzo,29018 Lugagnano Val D’arda PC",3,"sk origin raw milk, delivery TUESDAY MORNING",0,1,0,0,1
990,422,366,600,4.8300,206,"830","08/12/20 00:00:00",5.3300,"PONDORF, AUSTRIA",2,,1,0,0,0,1
991,604,296,2500,0.8000,169,"831","08/18/20 00:00:00",0.8900,"BAGNOLO IN PIANO - RE, ITALY",13,,0,1,0,0,1
986,465,249,25000,0.3400,38,"827","08/05/20 00:00:00",0.3500,"Tagliata Di Antognano 4 - Rustigazzo,29018 Lugagnano Val D’arda PC",3,"RAW MILK SK ORIGIN",0,1,0,0,1
992,71,314,48000,2.9500,45,"832","08/19/20 00:00:00",3.0300,"ALBAREDO D'ADIGE - VR, ITALIE",13,,0,0,0,0,1
